index,timestamp,sailboat_id,latitude,longitude,compass_heading,tilt,rssi
288,2025-08-04T18:46:38.302858,Sailboat-3,41.776405,-71.385807,291.2,0.30,-58
289,2025-08-04T18:46:38.302858,Sailboat-4,41.780540,-71.393167,71.3,-1.15,-58
290,2025-08-04T18:46:38.302858,Sailboat-5,41.767386,-71.396202,292.8,0.41,-98
291,2025-08-04T18:46:40.304117,Sailboat-1,41.776603,-71.385438,146.1,0.61,-54
292,2025-08-04T18:46:40.304117,Sailboat-2,41.768327,-71.379430,348.3,0.49,-61
293,2025-08-04T18:46:40.304117,Sailboat-3,41.776451,-71.385812,291.2,0.72,-55
294,2025-08-04T18:46:40.304117,Sailboat-4,41.780490,-71.393133,73.0,-0.95,-55
295,2025-08-04T18:46:40.304117,Sailboat-5,41.767418,-71.396241,291.6,0.66,-100
296,2025-08-04T18:46:42.305320,Sailboat-1,41.776651,-71.385451,147.8,0.61,-54
297,2025-08-04T18:46:42.305320,Sailboat-2,41.768324,-71.379396,346.4,0.48,-59
298,2025-08-04T18:46:42.305320,Sailboat-3,41.776459,-71.385766,292.1,0.69,-56
299,2025-08-04T18:46:42.305320,Sailboat-4,41.780527,-71.393183,72.1,-0.69,-52
300,2025-08-04T18:46:42.305320,Sailboat-5,41.767393,-71.396232,291.6,0.35,-100
301,2025-08-04T18:46:44.306538,Sailboat-1,41.776664,-71.385405,146.2,0.75,-52
302,2025-08-04T18:46:44.306538,Sailboat-2,41.768327,-71.379360,346.8,0.07,-57
303,2025-08-04T18:46:44.306538,Sailboat-3,41.776420,-71.385749,293.1,0.68,-55
304,2025-08-04T18:46:44.306538,Sailboat-4,41.780526,-71.393143,71.1,-1.07,-53
305,2025-08-04T18:46:44.306538,Sailboat-5,41.767418,-71.396215,292.4,0.54,-100
306,2025-08-04T18:46:46.307693,Sailboat-1,41.776701,-71.385377,146.8,1.07,-52
307,2025-08-04T18:46:46.307693,Sailboat-2,41.768363,-71.379328,346.6,0.15,-58
308,2025-08-04T18:46:46.307693,Sailboat-3,41.776381,-71.385736,295.0,0.43,-52
309,2025-08-04T18:46:46.307693,Sailboat-4,41.780488,-71.393132,69.5,-1.45,-52
310,2025-08-04T18:46:46.307693,Sailboat-5,41.767415,-71.396192,291.5,0.74,-98
311,2025-08-04T18:46:48.308823,Sailboat-1,41.776674,-71.385372,145.3,1.45,-51
312,2025-08-04T18:46:48.308823,Sailboat-2,41.768384,-71.379312,345.1,0.51,-56
313,2025-08-04T18:46:48.308823,Sailboat-3,41.776387,-71.385773,293.4,0.16,-50
314,2025-08-04T18:46:48.308823,Sailboat-4,41.780534,-71.393143,69.7,-1.43,-51
315,2025-08-04T18:46:48.308823,Sailboat-5,41.767463,-71.396194,292.9,1.13,-98
316,2025-08-04T18:46:50.309946,Sailboat-1,41.776718,-71.385341,143.5,1.67,-49
317,2025-08-04T18:46:50.309946,Sailboat-2,41.768403,-71.379286,343.9,0.25,-59
318,2025-08-04T18:46:50.309946,Sailboat-3,41.776402,-71.385737,292.4,0.60,-49
319,2025-08-04T18:46:50.309946,Sailboat-4,41.780524,-71.393127,70.2,-1.36,-50
320,2025-08-04T18:46:50.309946,Sailboat-5,41.767455,-71.396175,291.3,0.95,-99
321,2025-08-04T18:46:52.311084,Sailboat-1,41.776743,-71.385301,141.5,1.56,-49
322,2025-08-04T18:46:52.311084,Sailboat-2,41.768439,-71.379321,345.3,-0.06,-58
323,2025-08-04T18:46:52.311084,Sailboat-3,41.776386,-71.385697,294.2,0.26,-49
324,2025-08-04T18:46:52.311084,Sailboat-4,41.780542,-71.393171,70.5,-1.39,-51
325,2025-08-04T18:46:52.311084,Sailboat-5,41.767423,-71.396149,292.2,0.76,-100
326,2025-08-04T18:46:54.312242,Sailboat-1,41.776720,-71.385304,141.5,1.11,-49
327,2025-08-04T18:46:54.312242,Sailboat-2,41.768438,-71.379330,345.5,-0.46,-57
328,2025-08-04T18:46:54.312242,Sailboat-3,41.776350,-71.385660,295.3,-0.14,-50
329,2025-08-04T18:46:54.312242,Sailboat-4,41.780519,-71.393146,71.5,-1.55,-50
330,2025-08-04T18:46:54.312242,Sailboat-5,41.767431,-71.396169,293.7,1.07,-100
331,2025-08-04T18:46:56.313521,Sailboat-1,41.776740,-71.385262,143.3,1.10,-50
332,2025-08-04T18:46:56.313521,Sailboat-2,41.768464,-71.379336,346.2,-0.15,-57
333,2025-08-04T18:46:56.313521,Sailboat-3,41.776327,-71.385695,296.2,-0.52,-48
334,2025-08-04T18:46:56.313521,Sailboat-4,41.780529,-71.393175,71.7,-1.04,-52
335,2025-08-04T18:46:56.313521,Sailboat-5,41.767416,-71.396175,294.7,1.09,-98
336,2025-08-04T18:46:58.314602,Sailboat-1,41.776775,-71.385248,143.2,1.01,-48
337,2025-08-04T18:46:58.314602,Sailboat-2,41.768511,-71.379364,347.2,0.13,-56
338,2025-08-04T18:46:58.314602,Sailboat-3,41.776288,-71.385724,295.6,-0.44,-45
339,2025-08-04T18:46:58.314602,Sailboat-4,41.780553,-71.393207,73.4,-1.45,-54
340,2025-08-04T18:46:58.314602,Sailboat-5,41.767397,-71.396223,296.5,0.72,-98
341,2025-08-04T18:47:00.315432,Sailboat-1,41.776769,-71.385283,144.3,1.43,-47
342,2025-08-04T18:47:00.315432,Sailboat-2,41.768533,-71.379413,347.2,-0.31,-55
343,2025-08-04T18:47:00.315432,Sailboat-3,41.776279,-71.385700,297.5,-0.24,-44
344,2025-08-04T18:47:00.315432,Sailboat-4,41.780542,-71.393157,75.1,-1.58,-55
345,2025-08-04T18:47:00.315432,Sailboat-5,41.767425,-71.396174,296.6,0.26,-96
346,2025-08-04T18:47:02.316618,Sailboat-1,41.776738,-71.385319,142.9,1.37,-50
347,2025-08-04T18:47:02.316618,Sailboat-2,41.768499,-71.379405,349.1,-0.44,-57
348,2025-08-04T18:47:02.316618,Sailboat-3,41.776317,-71.385682,299.1,-0.69,-47
349,2025-08-04T18:47:02.316618,Sailboat-4,41.780566,-71.393137,76.0,-1.76,-52
350,2025-08-04T18:47:02.316618,Sailboat-5,41.767442,-71.396178,295.8,0.53,-97
351,2025-08-04T18:47:04.317817,Sailboat-1,41.776694,-71.385293,141.9,1.33,-49
352,2025-08-04T18:47:04.317817,Sailboat-2,41.768541,-71.379392,350.4,-0.62,-56
353,2025-08-04T18:47:04.317817,Sailboat-3,41.776350,-71.385725,300.3,-1.00,-44
354,2025-08-04T18:47:04.317817,Sailboat-4,41.780520,-71.393183,75.5,-1.95,-52
355,2025-08-04T18:47:04.317817,Sailboat-5,41.767491,-71.396141,296.9,0.27,-99
356,2025-08-04T18:47:06.318802,Sailboat-1,41.776649,-71.385337,140.2,1.26,-47
357,2025-08-04T18:47:06.318802,Sailboat-2,41.768548,-71.379413,352.2,-0.78,-55
358,2025-08-04T18:47:06.318802,Sailboat-3,41.776391,-71.385754,299.1,-0.82,-41
359,2025-08-04T18:47:06.318802,Sailboat-4,41.780570,-71.393176,75.0,-2.01,-53
360,2025-08-04T18:47:06.318802,Sailboat-5,41.767508,-71.396112,298.0,0.05,-98
361,2025-08-04T18:47:08.319920,Sailboat-1,41.776632,-71.385369,140.3,1.38,-44
362,2025-08-04T18:47:08.319920,Sailboat-2,41.768575,-71.379367,351.5,-0.98,-53
363,2025-08-04T18:47:08.319920,Sailboat-3,41.776350,-71.385752,298.2,-0.75,-41
364,2025-08-04T18:47:08.319920,Sailboat-4,41.780527,-71.393150,76.6,-1.88,-54
365,2025-08-04T18:47:08.319920,Sailboat-5,41.767531,-71.396124,297.0,0.42,-99
366,2025-08-04T18:47:10.321046,Sailboat-1,41.776678,-71.385376,142.0,0.85,-47
367,2025-08-04T18:47:10.321046,Sailboat-2,41.768589,-71.379377,351.2,-0.89,-52
368,2025-08-04T18:47:10.321046,Sailboat-3,41.776342,-71.385794,298.8,-0.43,-42
369,2025-08-04T18:47:10.321046,Sailboat-4,41.780546,-71.393189,76.2,-1.34,-53
370,2025-08-04T18:47:10.321046,Sailboat-5,41.767537,-71.396114,295.6,0.47,-99
371,2025-08-04T18:47:12.322320,Sailboat-1,41.776629,-71.385342,140.5,0.38,-49
372,2025-08-04T18:47:12.322320,Sailboat-2,41.768582,-71.379355,350.8,-0.49,-54
373,2025-08-04T18:47:12.322320,Sailboat-3,41.776295,-71.385771,299.6,-0.28,-44
374,2025-08-04T18:47:12.322320,Sailboat-4,41.780559,-71.393181,77.4,-1.58,-54
375,2025-08-04T18:47:12.322320,Sailboat-5,41.767515,-71.396070,297.2,0.24,-100
376,2025-08-04T18:47:14.323271,Sailboat-1,41.776651,-71.385322,140.6,0.08,-49
377,2025-08-04T18:47:14.323271,Sailboat-2,41.768593,-71.379364,351.5,-0.67,-51
378,2025-08-04T18:47:14.323271,Sailboat-3,41.776266,-71.385816,301.2,-0.52,-42
379,2025-08-04T18:47:14.323271,Sailboat-4,41.780589,-71.393187,77.4,-1.37,-56
380,2025-08-04T18:47:14.323271,Sailboat-5,41.767477,-71.396109,295.6,0.57,-100
381,2025-08-04T18:47:16.324314,Sailboat-1,41.776685,-71.385352,141.2,0.30,-49
382,2025-08-04T18:47:16.324314,Sailboat-2,41.768578,-71.379329,350.4,-0.65,-51
383,2025-08-04T18:47:16.324314,Sailboat-3,41.776256,-71.385850,302.0,-0.32,-40
384,2025-08-04T18:47:16.324314,Sailboat-4,41.780582,-71.393192,75.5,-0.85,-55
385,2025-08-04T18:47:16.324314,Sailboat-5,41.767475,-71.396104,294.2,0.77,-100
386,2025-08-04T18:47:18.325143,Sailboat-1,41.776682,-71.385392,139.4,0.06,-47
387,2025-08-04T18:47:18.325143,Sailboat-2,41.768541,-71.379332,351.9,-0.21,-51
388,2025-08-04T18:47:18.325143,Sailboat-3,41.776301,-71.385849,301.4,-0.66,-39
389,2025-08-04T18:47:18.325143,Sailboat-4,41.780588,-71.393172,75.0,-0.62,-53
390,2025-08-04T18:47:18.325143,Sailboat-5,41.767474,-71.396082,295.0,1.20,-97
391,2025-08-04T18:47:20.326059,Sailboat-1,41.776677,-71.385439,140.9,-0.09,-45
392,2025-08-04T18:47:20.326059,Sailboat-2,41.768571,-71.379377,350.7,-0.49,-53
393,2025-08-04T18:47:20.326059,Sailboat-3,41.776290,-71.385825,301.8,-0.57,-42
394,2025-08-04T18:47:20.326059,Sailboat-4,41.780589,-71.393124,74.9,-0.19,-52
395,2025-08-04T18:47:20.326059,Sailboat-5,41.767478,-71.396042,294.4,1.14,-98
396,2025-08-04T18:47:22.327040,Sailboat-1,41.776677,-71.385481,142.3,0.29,-47
397,2025-08-04T18:47:22.327040,Sailboat-2,41.768531,-71.379379,350.9,-0.47,-51
398,2025-08-04T18:47:22.327040,Sailboat-3,41.776247,-71.385816,300.4,-0.74,-41
399,2025-08-04T18:47:22.327040,Sailboat-4,41.780574,-71.393155,74.7,0.23,-52
400,2025-08-04T18:47:22.327040,Sailboat-5,41.767433,-71.396078,293.5,0.74,-99
401,2025-08-04T18:47:24.328062,Sailboat-1,41.776650,-71.385529,142.9,0.36,-50
402,2025-08-04T18:47:24.328062,Sailboat-2,41.768546,-71.379336,352.5,-0.09,-53
403,2025-08-04T18:47:24.328062,Sailboat-3,41.776232,-71.385857,300.1,-0.80,-42
404,2025-08-04T18:47:24.328062,Sailboat-4,41.780553,-71.393135,74.7,0.35,-51
405,2025-08-04T18:47:24.328062,Sailboat-5,41.767417,-71.396092,295.0,0.62,-100
406,2025-08-04T18:47:26.328960,Sailboat-1,41.776611,-71.385563,144.2,0.73,-52
407,2025-08-04T18:47:26.328960,Sailboat-2,41.768575,-71.379326,352.1,-0.11,-54
408,2025-08-04T18:47:26.328960,Sailboat-3,41.776261,-71.385853,301.9,-1.09,-40
409,2025-08-04T18:47:26.328960,Sailboat-4,41.780551,-71.393092,74.9,0.59,-51
410,2025-08-04T18:47:26.328960,Sailboat-5,41.767424,-71.396114,293.5,0.24,-99
411,2025-08-04T18:47:28.329507,Sailboat-1,41.776627,-71.385542,143.2,0.35,-53
412,2025-08-04T18:47:28.329507,Sailboat-2,41.768565,-71.379373,354.0,-0.16,-55
413,2025-08-04T18:47:28.329507,Sailboat-3,41.776259,-71.385883,301.4,-1.15,-37
414,2025-08-04T18:47:28.329507,Sailboat-4,41.780584,-71.393085,74.4,0.84,-51
415,2025-08-04T18:47:28.329507,Sailboat-5,41.767423,-71.396142,294.9,0.04,-100
416,2025-08-04T18:47:30.330491,Sailboat-1,41.776676,-71.385537,144.4,-0.00,-54
417,2025-08-04T18:47:30.330491,Sailboat-2,41.768560,-71.379401,353.4,-0.45,-52
418,2025-08-04T18:47:30.330491,Sailboat-3,41.776258,-71.385858,301.6,-0.65,-37
419,2025-08-04T18:47:30.330491,Sailboat-4,41.780567,-71.393122,74.1,0.92,-49
420,2025-08-04T18:47:30.330491,Sailboat-5,41.767439,-71.396115,293.8,-0.29,-100
421,2025-08-04T18:47:32.331613,Sailboat-1,41.776658,-71.385509,146.2,0.17,-54
422,2025-08-04T18:47:32.331613,Sailboat-2,41.768514,-71.379403,353.7,-0.89,-52
423,2025-08-04T18:47:32.331613,Sailboat-3,41.776253,-71.385879,301.9,-0.73,-38
424,2025-08-04T18:47:32.331613,Sailboat-4,41.780616,-71.393092,73.8,1.06,-48
425,2025-08-04T18:47:32.331613,Sailboat-5,41.767410,-71.396112,292.0,0.07,-98
426,2025-08-04T18:47:34.332697,Sailboat-1,41.776675,-71.385520,144.3,0.61,-56
427,2025-08-04T18:47:34.332697,Sailboat-2,41.768478,-71.379419,355.4,-0.70,-50
428,2025-08-04T18:47:34.332697,Sailboat-3,41.776262,-71.385883,300.7,-1.04,-37
429,2025-08-04T18:47:34.332697,Sailboat-4,41.780645,-71.393045,72.8,0.99,-46
430,2025-08-04T18:47:34.332697,Sailboat-5,41.767436,-71.396129,290.4,0.28,-99
431,2025-08-04T18:47:36.333830,Sailboat-1,41.776688,-71.385502,144.4,0.27,-56
432,2025-08-04T18:47:36.333830,Sailboat-2,41.768518,-71.379418,357.1,-0.29,-51
433,2025-08-04T18:47:36.333830,Sailboat-3,41.776219,-71.385851,299.1,-0.81,-40
434,2025-08-04T18:47:36.333830,Sailboat-4,41.780631,-71.393061,74.6,0.72,-49
435,2025-08-04T18:47:36.333830,Sailboat-5,41.767450,-71.396169,291.6,0.50,-98
436,2025-08-04T18:47:38.334689,Sailboat-1,41.776664,-71.385504,142.4,0.65,-53
437,2025-08-04T18:47:38.334689,Sailboat-2,41.768509,-71.379425,357.6,-0.47,-49
438,2025-08-04T18:47:38.334689,Sailboat-3,41.776226,-71.385820,298.1,-0.74,-39
439,2025-08-04T18:47:38.334689,Sailboat-4,41.780644,-71.393108,73.3,0.46,-48
440,2025-08-04T18:47:38.334689,Sailboat-5,41.767480,-71.396211,292.2,0.65,-98
441,2025-08-04T18:47:40.335306,Sailboat-1,41.776648,-71.385508,143.5,0.37,-55
442,2025-08-04T18:47:40.335306,Sailboat-2,41.768480,-71.379412,357.8,-0.25,-49
443,2025-08-04T18:47:40.335306,Sailboat-3,41.776220,-71.385817,298.1,-0.80,-41
444,2025-08-04T18:47:40.335306,Sailboat-4,41.780669,-71.393108,73.6,0.15,-50
445,2025-08-04T18:47:40.335306,Sailboat-5,41.767493,-71.396165,291.4,0.63,-98
446,2025-08-04T18:47:42.336637,Sailboat-1,41.776623,-71.385468,144.6,0.75,-57
447,2025-08-04T18:47:42.336637,Sailboat-2,41.768462,-71.379461,359.4,-0.21,-47
448,2025-08-04T18:47:42.336637,Sailboat-3,41.776203,-71.385789,296.1,-0.45,-43
449,2025-08-04T18:47:42.336637,Sailboat-4,41.780680,-71.393156,74.2,-0.31,-51
450,2025-08-04T18:47:42.336637,Sailboat-5,41.767523,-71.396135,291.0,0.13,-97
451,2025-08-04T18:47:44.337817,Sailboat-1,41.776606,-71.385473,143.2,0.69,-56
452,2025-08-04T18:47:44.337817,Sailboat-2,41.768415,-71.379411,358.0,0.11,-47
453,2025-08-04T18:47:44.337817,Sailboat-3,41.776201,-71.385773,297.0,-0.86,-41
454,2025-08-04T18:47:44.337817,Sailboat-4,41.780661,-71.393153,73.0,-0.54,-49
455,2025-08-04T18:47:44.337817,Sailboat-5,41.767544,-71.396126,289.8,0.55,-97
456,2025-08-04T18:47:46.338830,Sailboat-1,41.776568,-71.385483,144.8,0.31,-54
457,2025-08-04T18:47:46.338830,Sailboat-2,41.768444,-71.379410,359.2,0.53,-45
458,2025-08-04T18:47:46.338830,Sailboat-3,41.776181,-71.385741,297.5,-0.59,-42
459,2025-08-04T18:47:46.338830,Sailboat-4,41.780631,-71.393169,72.4,-0.64,-50
460,2025-08-04T18:47:46.338830,Sailboat-5,41.767580,-71.396114,289.5,0.98,-99
461,2025-08-04T18:47:48.340091,Sailboat-1,41.776596,-71.385475,144.1,-0.07,-52
462,2025-08-04T18:47:48.340091,Sailboat-2,41.768478,-71.379407,1.0,0.18,-44
463,2025-08-04T18:47:48.340091,Sailboat-3,41.776178,-71.385756,297.8,-0.57,-40
464,2025-08-04T18:47:48.340091,Sailboat-4,41.780620,-71.393196,73.3,-0.82,-47
465,2025-08-04T18:47:48.340091,Sailboat-5,41.767592,-71.396115,290.5,1.32,-100
