sailboat_id,latitude,longitude,compass_heading,tilt
Sailboat-4,41.769139,-71.392643,7.5,0.94
Sailboat-5,41.773805,-71.382242,1.3,-0.70
Sailboat-1,41.785797,-71.398342,348.3,0.55
Sailboat-2,41.785010,-71.388279,288.1,-0.35
Sailboat-3,41.770737,-71.398626,65.5,-0.38
Sailboat-4,41.769165,-71.392640,7.7,0.76
Sailboat-5,41.773825,-71.382290,2.0,-0.39
Sailboat-1,41.785780,-71.398297,347.0,0.76
Sailboat-2,41.785041,-71.388244,286.5,-0.39
Sailboat-3,41.770769,-71.398666,63.5,-0.36
Sailboat-4,41.769117,-71.392649,6.7,1.05
Sailboat-5,41.773865,-71.382275,1.5,-0.69
Sailboat-1,41.785794,-71.398273,347.1,1.12
Sailboat-2,41.785014,-71.388204,288.3,-0.37
Sailboat-3,41.770727,-71.398637,61.7,-0.30
Sailboat-4,41.769099,-71.392686,6.4,1.15
Sailboat-5,41.773858,-71.382273,0.1,-0.41
Sailboat-1,41.785785,-71.398233,347.0,0.88
Sailboat-2,41.785058,-71.388183,288.6,-0.34
Sailboat-3,41.770691,-71.398668,61.4,0.08
Sailboat-4,41.769074,-71.392724,7.3,0.89
Sailboat-5,41.773832,-71.382249,1.3,-0.10
Sailboat-1,41.785819,-71.398221,348.2,0.94
Sailboat-2,41.785053,-71.388189,289.2,-0.48
Sailboat-3,41.770641,-71.398651,62.2,0.09
Sailboat-4,41.769123,-71.392723,7.9,1.12
Sailboat-5,41.773857,-71.382233,2.1,-0.02
Sailboat-1,41.785813,-71.398255,349.7,1.13
Sailboat-2,41.785056,-71.388239,287.3,-0.70
Sailboat-3,41.770683,-71.398693,63.5,-0.34
Sailboat-4,41.769126,-71.392712,7.7,0.78
Sailboat-5,41.773807,-71.382226,3.0,-0.08
Sailboat-1,41.785861,-71.398241,349.7,1.35
Sailboat-2,41.785055,-71.388266,285.6,-0.57
Sailboat-3,41.770704,-71.398673,62.6,-0.51
Sailboat-4,41.769107,-71.392668,7.2,0.41
Sailboat-5,41.773849,-71.382219,1.2,0.04
Sailboat-1,41.785831,-71.398213,348.7,1.47
Sailboat-2,41.785050,-71.388218,284.0,-0.92
Sailboat-3,41.770715,-71.398635,60.7,-0.28
Sailboat-4,41.769119,-71.392642,6.4,0.83
Sailboat-5,41.773829,-71.382173,3.0,0.09
Sailboat-1,41.785781,-71.398225,349.7,1.60
Sailboat-2,41.785011,-71.388216,283.2,-0.40
Sailboat-3,41.770761,-71.398665,60.5,-0.54
Sailboat-4,41.769084,-71.392634,6.1,0.71
Sailboat-5,41.773875,-71.382202,2.5,-0.37
Sailboat-1,41.785772,-71.398252,350.3,1.88
Sailboat-2,41.785026,-71.388205,285.1,-0.85
Sailboat-3,41.770769,-71.398652,59.3,-0.36
Sailboat-4,41.769089,-71.392657,7.4,0.45
Sailboat-5,41.773872,-71.382163,3.0,-0.58
Sailboat-1,41.785728,-71.398245,349.4,1.94
Sailboat-2,41.785028,-71.388203,285.4,-0.75
Sailboat-3,41.770732,-71.398622,60.5,-0.75
Sailboat-4,41.769042,-71.392646,9.4,0.23
Sailboat-5,41.773833,-71.382115,2.4,-0.97
Sailboat-1,41.785714,-71.398234,351.1,1.69
Sailboat-2,41.785069,-71.388178,283.4,-0.79
Sailboat-3,41.770702,-71.398644,59.5,-0.77
Sailboat-4,41.769085,-71.392669,10.0,0.44
Sailboat-5,41.773872,-71.382159,4.0,-1.14
Sailboat-1,41.785716,-71.398242,349.8,1.86
Sailboat-2,41.785076,-71.388157,282.4,-0.33
Sailboat-3,41.770661,-71.398609,59.0,-0.31
Sailboat-4,41.769085,-71.392685,9.8,0.84
Sailboat-5,41.773880,-71.382134,4.9,-0.83
Sailboat-1,41.785691,-71.398260,350.2,1.43
Sailboat-2,41.785050,-71.388197,282.2,0.08
Sailboat-3,41.770670,-71.398570,60.8,-0.55
Sailboat-4,41.769082,-71.392672,8.5,0.47
Sailboat-5,41.773876,-71.382112,6.1,-0.79
Sailboat-1,41.785712,-71.398249,352.2,1.75
Sailboat-2,41.785004,-71.388149,281.2,0.53
Sailboat-3,41.770634,-71.398572,59.6,-0.39
Sailboat-4,41.769131,-71.392646,7.2,0.35
Sailboat-5,41.773847,-71.382064,5.1,-0.57
Sailboat-1,41.785672,-71.398264,352.6,1.62
Sailboat-2,41.784956,-71.388140,279.9,0.04
Sailboat-3,41.770607,-71.398548,58.0,-0.50
Sailboat-4,41.769140,-71.392671,7.0,0.23
Sailboat-5,41.773831,-71.382082,6.7,-0.26
Sailboat-1,41.785647,-71.398219,353.9,1.23
Sailboat-2,41.784920,-71.388133,281.6,-0.19
Sailboat-3,41.770648,-71.398576,56.6,-0.23
Sailboat-4,41.769138,-71.392695,6.6,0.09
Sailboat-5,41.773825,-71.382056,8.4,-0.20
Sailboat-1,41.785644,-71.398177,354.6,0.73
Sailboat-2,41.784875,-71.388179,282.2,-0.55
Sailboat-3,41.770682,-71.398614,54.8,0.14
Sailboat-4,41.769133,-71.392658,8.5,0.20
Sailboat-5,41.773791,-71.382094,8.9,0.13
Sailboat-1,41.785655,-71.398144,354.8,0.43
Sailboat-2,41.784833,-71.388143,283.4,-0.59
Sailboat-3,41.770687,-71.398650,54.0,0.09
Sailboat-4,41.769102,-71.392670,6.7,-0.24
Sailboat-5,41.773813,-71.382110,7.3,-0.02
Sailboat-1,41.785615,-71.398154,355.9,0.29
Sailboat-2,41.784805,-71.388183,283.7,-0.56
Sailboat-3,41.770654,-71.398689,53.2,-0.21
Sailboat-4,41.769141,-71.392648,7.0,-0.64
Sailboat-5,41.773769,-71.382099,8.3,-0.46
Sailboat-1,41.785595,-71.398109,354.9,0.19
Sailboat-2,41.784764,-71.388224,283.5,-0.40
Sailboat-3,41.770609,-71.398670,53.3,-0.56
Sailboat-4,41.769109,-71.392640,7.2,-0.78
Sailboat-5,41.773738,-71.382115,8.3,-0.41
Sailboat-1,41.785566,-71.398088,353.9,0.13
Sailboat-2,41.784801,-71.388240,285.5,-0.20
Sailboat-3,41.770644,-71.398639,52.8,-0.10
Sailboat-4,41.769102,-71.392677,8.1,-0.63
Sailboat-5,41.773754,-71.382070,7.1,-0.84
Sailboat-1,41.785538,-71.398066,355.6,-0.02
Sailboat-2,41.784758,-71.388227,285.4,-0.34
Sailboat-3,41.770653,-71.398650,54.3,-0.39
Sailboat-4,41.769097,-71.392718,7.8,-0.92
Sailboat-5,41.773800,-71.382046,5.8,-0.59
Sailboat-1,41.785489,-71.398035,354.0,0.45
Sailboat-2,41.784800,-71.388246,283.9,0.14
Sailboat-3,41.770681,-71.398625,52.8,-0.15
Sailboat-4,41.769055,-71.392745,8.2,-0.76
Sailboat-5,41.773809,-71.382030,4.3,-0.39
Sailboat-1,41.785525,-71.398062,355.4,0.11
Sailboat-2,41.784818,-71.388239,284.4,0.57
Sailboat-3,41.770679,-71.398595,52.6,-0.06
Sailboat-4,41.769061,-71.392717,7.1,-0.67
Sailboat-5,41.773779,-71.381995,6.2,-0.40
Sailboat-1,41.785562,-71.398051,355.4,-0.08
Sailboat-2,41.784830,-71.388244,282.6,0.81
Sailboat-3,41.770678,-71.398633,52.6,0.20
Sailboat-4,41.769039,-71.392764,9.1,-0.47
Sailboat-5,41.773797,-71.381960,5.9,-0.19
Sailboat-1,41.785573,-71.398032,356.9,0.17
Sailboat-2,41.784804,-71.388214,282.0,0.71
Sailboat-3,41.770704,-71.398609,50.9,0.14
Sailboat-4,41.769015,-71.392766,8.7,-0.68
Sailboat-5,41.773846,-71.381988,6.7,-0.65
Sailboat-1,41.785586,-71.398047,358.7,0.35
Sailboat-2,41.784812,-71.388200,280.5,1.03
Sailboat-3,41.770679,-71.398646,49.2,0.26
Sailboat-4,41.769062,-71.392794,10.1,-0.70
Sailboat-5,41.773841,-71.381988,5.1,-0.61
Sailboat-1,41.785556,-71.398046,357.6,-0.11
Sailboat-2,41.784781,-71.388153,278.6,1.13
Sailboat-3,41.770645,-71.398600,47.3,-0.20
Sailboat-4,41.769101,-71.392746,11.2,-1.04
Sailboat-5,41.773866,-71.382035,5.2,-0.76
Sailboat-1,41.785543,-71.398042,358.5,-0.49
Sailboat-2,41.784829,-71.388133,280.2,0.99
Sailboat-3,41.770692,-71.398598,47.4,0.26
Sailboat-4,41.769075,-71.392755,10.9,-0.64
Sailboat-5,41.773831,-71.382034,5.8,-0.63
Sailboat-1,41.785585,-71.398002,358.4,-0.75
Sailboat-2,41.784802,-71.388166,278.4,1.05
Sailboat-3,41.770643,-71.398626,46.5,0.27
Sailboat-4,41.769113,-71.392722,10.4,-0.66
Sailboat-5,41.773863,-71.382030,7.8,-0.90
Sailboat-1,41.785632,-71.398028,358.6,-0.71
Sailboat-2,41.784843,-71.388165,277.4,1.40
Sailboat-3,41.770645,-71.398578,46.5,0.06
Sailboat-4,41.769135,-71.392722,10.8,-0.41
Sailboat-5,41.773846,-71.381994,8.6,-0.93
Sailboat-1,41.785638,-71.398050,0.2,-0.68
Sailboat-2,41.784873,-71.388162,278.0,1.64
Sailboat-3,41.770604,-71.398599,45.4,-0.38
Sailboat-4,41.769131,-71.392715,12.6,-0.21
Sailboat-5,41.773804,-71.381990,9.6,-1.21
Sailboat-1,41.785625,-71.398083,0.5,-0.41
Sailboat-2,41.784885,-71.388192,278.1,1.40
Sailboat-3,41.770613,-71.398639,45.0,-0.65
Sailboat-4,41.769116,-71.392730,12.9,0.20
Sailboat-5,41.773828,-71.381970,11.2,-1.32
Sailboat-1,41.785616,-71.398103,0.1,-0.66
Sailboat-2,41.784856,-71.388241,279.2,0.95
Sailboat-3,41.770654,-71.398642,45.9,-0.48
Sailboat-4,41.769117,-71.392749,14.5,0.62
Sailboat-5,41.773806,-71.381973,11.8,-0.78
Sailboat-1,41.785580,-71.398060,358.2,-0.21
Sailboat-2,41.784851,-71.388231,280.0,1.19
Sailboat-3,41.770637,-71.398684,47.7,-0.62
Sailboat-4,41.769150,-71.392753,14.8,0.52
Sailboat-5,41.773833,-71.381935,12.8,-0.64
Sailboat-1,41.785545,-71.398085,359.6,-0.50
Sailboat-2,41.784818,-71.388209,281.5,0.70
Sailboat-3,41.770599,-71.398665,45.7,-0.96
Sailboat-4,41.769113,-71.392796,16.0,0.37
Sailboat-5,41.773786,-71.381904,11.2,-0.66
